"Age","Gender","Education_Level","Job_Title","Years_of_Experience","Salary","Country","Race","Senior"
"28.0","Male",1,"Sales_Representative","1.0","30000.0","USA","African",0
"42.0","Female",2,"Director_of_Marketing","13.0","130000.0","UK","Welsh",0
"27.0","Male",0,"Financial_Manager","4.0","60000.0","Canada","White",0
"50.0","Female",1,"Sales_Manager","15.0","150000.0","China","Chinese",0
"35.0","Male",3,"Marketing_Manager","8.0","80000.0","China","Korean",0
"24.0","Female",1,"Sales_Executive","1.0","35000.0","China","Chinese",0
"46.0","Male",2,"Content_Marketing_Manager","16.0","160000.0","USA","White",0
"29.0","Female",0,"Sales_Representative","2.0","40000.0","China","White",0
"47.0","Male",3,"Product_Marketing_Manager","17.0","170000.0","China","White",1
"31.0","Female",1,"Sales_Representative","3.0","40000.0","USA","Hispanic",0
"38.0","Male",2,"Director_of_Marketing","9.0","95000.0","Australia","Australian",0
"25.0","Female",0,"Sales_Associate","1.0","35000.0","Australia","Asian",0
"39.0","Male",1,"Sales_Director","10.0","100000.0","Australia","Asian",0
"33.0","Female",3,"Financial_Manager","5.0","70000.0","Canada","White",0
"27.0","Male",2,"Digital_Marketing_Manager","3.0","50000.0","Australia","Australian",0
"43.0","Female",1,"Marketing_Manager","12.0","120000.0","Australia","Australian",0
"28.0","Male",0,"Sales_Executive","2.0","40000.0","Canada","Asian",0
"31.0","Male",1,"Sales_Associate","3.0","50000.0","China","Korean",0
"46.0","Female",2,"Marketing_Manager","14.0","140000.0","China","Korean",0
"27.0","Male",0,"Sales_Executive","2.0","40000.0","UK","Asian",0
"38.0","Female",1,"Financial_Manager","10.0","100000.0","UK","Asian",0
"24.0","Male",3,"Digital_Marketing_Manager","1.0","30000.0","China","White",0
"33.0","Female",2,"Content_Marketing_Manager","6.0","75000.0","USA","Hispanic",0
"29.0","Male",0,"Sales_Representative","2.0","40000.0","China","Chinese",0
"50.0","Female",1,"Sales_Manager","18.0","180000.0","Canada","Black",0
"35.0","Male",3,"Product_Marketing_Manager","8.0","80000.0","UK","Welsh",1
"23.0","Female",1,"Sales_Executive","1.0","35000.0","China","Chinese",0
"41.0","Male",2,"Director_of_Marketing","12.0","120000.0","Canada","Black",0
"26.0","Female",0,"Financial_Manager","3.0","45000.0","USA","African",0
"32.0","Male",1,"Sales_Director","7.0","90000.0","Canada","Black",0
"27.0","Female",3,"Marketing_Manager","4.0","55000.0","Canada","Black",0
"43.0","Male",2,"Content_Marketing_Manager","16.0","160000.0","Australia","Asian",0
"28.0","Female",1,"Sales_Representative","2.0","40000.0","USA","African",0
"47.0","Male",3,"Product_Marketing_Manager","17.0","170000.0","China","Korean",1
"31.0","Female",0,"Sales_Representative","3.0","40000.0","UK","Asian",0
"38.0","Male",2,"Director_of_Marketing","9.0","95000.0","Canada","Asian",0
"25.0","Female",0,"Sales_Associate","1.0","35000.0","Australia","Asian",0
"39.0","Male",1,"Sales_Manager","11.0","110000.0","Canada","White",0
"33.0","Female",3,"Financial_Manager","6.0","75000.0","China","Chinese",0
"27.0","Male",2,"Digital_Marketing_Manager","3.0","50000.0","China","White",0
"43.0","Female",1,"Marketing_Manager","12.0","120000.0","Canada","Asian",0
"28.0","Male",0,"Sales_Executive","2.0","40000.0","UK","Welsh",0
"50.0","Female",2,"Content_Marketing_Manager","15.0","150000.0","China","Korean",0
"36.0","Male",1,"Sales_Representative","5.0","70000.0","UK","Welsh",0
"48.0","Female",3,"Product_Marketing_Manager","19.0","190000.0","Canada","White",1
"31.0","Male",0,"Sales_Representative","3.0","40000.0","China","Chinese",0
"29.0","Female",1,"Sales_Director","6.0","75000.0","China","Chinese",0
"45.0","Male",2,"Director_of_Marketing","14.0","140000.0","China","Chinese",0
"25.0","Female",0,"Sales_Associate","1.0","35000.0","Canada","White",0
"41.0","Male",1,"Financial_Manager","12.0","120000.0","USA","White",0
"35.0","Female",3,"Marketing_Manager","8.0","80000.0","Canada","White",0
"23.0","Male",1,"Sales_Executive","1.0","35000.0","China","White",0
"42.0","Female",2,"Sales_Manager","13.0","130000.0","Canada","Black",0
"26.0","Male",0,"Digital_Marketing_Manager","2.0","40000.0","Australia","Australian",0
"32.0","Female",1,"Content_Marketing_Manager","7.0","90000.0","Canada","White",0
"27.0","Male",3,"Sales_Representative","4.0","55000.0","USA","Hispanic",0
"50.0","Female",2,"Product_Marketing_Manager","18.0","180000.0","Australia","Asian",1
"36.0","Male",1,"Sales_Representative","3.0","45000.0","Australia","Asian",0
"48.0","Female",3,"Director_of_Marketing","19.0","190000.0","China","White",0
"31.0","Male",0,"Sales_Associate","3.0","50000.0","Australia","Asian",0
"29.0","Female",1,"Financial_Manager","4.0","55000.0","UK","Mixed",0
"45.0","Male",2,"Marketing_Manager","13.0","130000.0","UK","Asian",0
"25.0","Female",0,"Sales_Executive","1.0","35000.0","USA","African",0
"41.0","Male",1,"Content_Marketing_Manager","12.0","120000.0","China","Korean",0
"35.0","Female",3,"Product_Marketing_Manager","9.0","95000.0","China","White",1
"23.0","Male",1,"Sales_Representative","1.0","35000.0","Australia","Australian",0
"42.0","Female",2,"Digital_Marketing_Manager","14.0","140000.0","UK","Asian",0
"26.0","Male",0,"Sales_Manager","2.0","40000.0","China","Korean",0
"32.0","Female",1,"Director_of_Marketing","8.0","80000.0","Australia","Australian",0
"27.0","Male",3,"Marketing_Manager","4.0","55000.0","Australia","Asian",0
"50.0","Female",2,"Content_Marketing_Manager","19.0","190000.0","China","White",0
"36.0","Male",1,"Sales_Director","6.0","75000.0","Canada","White",0
"48.0","Female",3,"Product_Marketing_Manager","17.0","170000.0","China","Korean",1
"31.0","Male",0,"Sales_Associate","3.0","50000.0","China","Chinese",0
"29.0","Female",1,"Financial_Manager","4.0","55000.0","Australia","White",0
"45.0","Male",2,"Marketing_Manager","13.0","130000.0","Canada","White",0
"25.0","Female",0,"Sales_Executive","1.0","35000.0","China","Chinese",0
"41.0","Male",1,"Content_Marketing_Manager","12.0","120000.0","Canada","Asian",0
"35.0","Female",3,"Product_Marketing_Manager","9.0","95000.0","USA","White",1
"23.0","Male",1,"Sales_Representative","1.0","35000.0","China","Chinese",0
"42.0","Female",2,"Digital_Marketing_Manager","14.0","140000.0","China","White",0
"26.0","Male",0,"Sales_Manager","2.0","40000.0","Canada","Asian",0
"32.0","Female",1,"Director_of_Marketing","8.0","80000.0","UK","Asian",0
"27.0","Male",3,"Marketing_Manager","4.0","55000.0","China","Chinese",0
"50.0","Female",2,"Content_Marketing_Manager","19.0","190000.0","Canada","Black",0
"36.0","Male",1,"Sales_Director","6.0","75000.0","China","Chinese",0
"48.0","Female",3,"Product_Marketing_Manager","17.0","170000.0","China","White",1
"31.0","Male",0,"Sales_Associate","3.0","50000.0","Canada","White",0
"29.0","Female",1,"Financial_Manager","4.0","55000.0","USA","Hispanic",0
"45.0","Male",2,"Marketing_Manager","13.0","130000.0","USA","Hispanic",0
"25.0","Female",0,"Sales_Executive","1.0","35000.0","Canada","Asian",0
"41.0","Male",1,"Content_Marketing_Manager","12.0","120000.0","China","Chinese",0
"35.0","Female",3,"Product_Marketing_Manager","9.0","95000.0","Canada","Black",1
"23.0","Male",1,"Sales_Representative","1.0","35000.0","USA","White",0
"42.0","Female",2,"Digital_Marketing_Manager","14.0","140000.0","USA","Hispanic",0
"26.0","Male",0,"Sales_Manager","2.0","40000.0","China","Korean",0
"32.0","Female",1,"Director_of_Marketing","8.0","80000.0","Canada","Asian",0
"27.0","Male",3,"Marketing_Manager","4.0","55000.0","USA","African",0
"50.0","Female",2,"Content_Marketing_Manager","19.0","190000.0","UK","Welsh",0
"36.0","Male",1,"Sales_Director","6.0","75000.0","USA","White",0
"48.0","Female",3,"Product_Marketing_Manager","17.0","170000.0","Australia","White",1
"31.0","Male",0,"Sales_Associate","3.0","50000.0","UK","Asian",0
"29.0","Female",1,"Financial_Manager","4.0","55000.0","UK","White",0
"45.0","Male",2,"Marketing_Manager","13.0","130000.0","Canada","Asian",0
"25.0","Female",0,"Sales_Executive","1.0","35000.0","Australia","Australian",0
"41.0","Male",1,"Content_Marketing_Manager","12.0","120000.0","USA","African_American",0
"35.0","Female",3,"Product_Marketing_Manager","9.0","95000.0","Canada","Asian",1
"23.0","Male",1,"Sales_Representative","1.0","35000.0","USA","White",0
"42.0","Female",2,"Digital_Marketing_Manager","14.0","140000.0","Canada","White",0
"26.0","Male",0,"Sales_Manager","2.0","40000.0","China","Korean",0
"32.0","Female",1,"Director_of_Marketing","8.0","80000.0","UK","Mixed",0
"27.0","Male",3,"Marketing_Manager","4.0","55000.0","UK","Mixed",0
"50.0","Female",2,"Content_Marketing_Manager","19.0","190000.0","Canada","Asian",0
"36.0","Male",1,"Sales_Director","6.0","75000.0","China","White",0
"48.0","Female",3,"Product_Marketing_Manager","17.0","170000.0","Canada","Black",1
"31.0","Male",0,"Sales_Associate","3.0","50000.0","Australia","Asian",0
"29.0","Female",1,"Financial_Manager","4.0","55000.0","UK","Asian",0
"45.0","Male",2,"Marketing_Manager","13.0","130000.0","Canada","Black",0
"25.0","Female",0,"Sales_Executive","1.0","35000.0","Canada","Asian",0
"41.0","Male",1,"Content_Marketing_Manager","12.0","120000.0","Canada","Black",0
"35.0","Female",3,"Product_Marketing_Manager","9.0","95000.0","UK","White",1
"23.0","Male",1,"Sales_Representative","1.0","35000.0","Australia","Asian",0
"42.0","Female",2,"Digital_Marketing_Manager","14.0","140000.0","Australia","White",0
"26.0","Male",0,"Sales_Manager","2.0","40000.0","Australia","Australian",0
"32.0","Female",1,"Director_of_Marketing","8.0","80000.0","USA","Hispanic",0
"27.0","Male",3,"Marketing_Manager","4.0","55000.0","Canada","Asian",0
"50.0","Female",2,"Content_Marketing_Manager","19.0","190000.0","UK","Welsh",0
"36.0","Male",1,"Sales_Director","6.0","75000.0","USA","Hispanic",0
"48.0","Female",3,"Product_Marketing_Manager","17.0","170000.0","Canada","Asian",1
"31.0","Male",0,"Sales_Associate","3.0","50000.0","Australia","Australian",0
"29.0","Female",1,"Financial_Manager","4.0","55000.0","UK","Mixed",0
"45.0","Male",2,"Marketing_Manager","13.0","130000.0","Australia","Australian",0
"25.0","Female",0,"Sales_Executive","1.0","35000.0","UK","White",0
"41.0","Male",1,"Content_Marketing_Manager","12.0","120000.0","UK","Mixed",0
"35.0","Female",3,"Product_Marketing_Manager","9.0","95000.0","UK","Welsh",1
"23.0","Male",1,"Sales_Representative","1.0","35000.0","UK","White",0
"42.0","Female",2,"Digital_Marketing_Manager","14.0","140000.0","USA","Asian",0
"26.0","Male",0,"Sales_Manager","2.0","40000.0","USA","White",0
"32.0","Female",1,"Director_of_Marketing","8.0","80000.0","USA","Hispanic",0
"27.0","Male",3,"Marketing_Manager","4.0","55000.0","UK","Asian",0
"50.0","Female",2,"Content_Marketing_Manager","19.0","190000.0","Australia","White",0
"37.0","Male",2,"Marketing_Manager","11.0","110000.0","Australia","Australian",0
"26.0","Female",1,"Sales_Representative","2.0","40000.0","USA","African",0
"42.0","Male",3,"Content_Marketing_Manager","15.0","150000.0","China","White",0
"33.0","Female",0,"Sales_Executive","4.0","55000.0","Australia","White",0
"29.0","Male",1,"Sales_Manager","5.0","70000.0","China","Korean",0
"45.0","Female",2,"Director_of_Marketing","16.0","160000.0","USA","African_American",0
"24.0","Male",0,"Sales_Associate","1.0","35000.0","Australia","Australian",0
"39.0","Female",1,"Financial_Manager","10.0","100000.0","Australia","Australian",0
"31.0","Male",3,"Product_Marketing_Manager","7.0","90000.0","China","Korean",1
"27.0","Female",2,"Digital_Marketing_Manager","3.0","50000.0","Australia","Asian",0
"43.0","Male",1,"Content_Marketing_Manager","14.0","140000.0","China","White",0
"28.0","Female",0,"Sales_Representative","2.0","40000.0","China","White",0
"50.0","Male",3,"Marketing_Manager","18.0","180000.0","Canada","Black",0
"35.0","Female",1,"Sales_Executive","7.0","90000.0","USA","African",0
"23.0","Male",1,"Sales_Manager","1.0","35000.0","Australia","White",0
"41.0","Female",2,"Director_of_Marketing","12.0","120000.0","China","Korean",0
"26.0","Male",0,"Financial_Manager","3.0","45000.0","China","Korean",0
"32.0","Female",1,"Sales_Director","8.0","80000.0","Australia","Australian",0
"27.0","Male",3,"Marketing_Manager","4.0","55000.0","Canada","White",0
"50.0","Female",2,"Content_Marketing_Manager","18.0","180000.0","Australia","Australian",0
"36.0","Male",1,"Sales_Representative","6.0","75000.0","Australia","Asian",0
"48.0","Female",3,"Product_Marketing_Manager","19.0","190000.0","China","Chinese",1
"31.0","Male",0,"Sales_Representative","3.0","40000.0","Australia","White",0
"29.0","Female",1,"Sales_Director","5.0","70000.0","China","Chinese",0
"45.0","Male",2,"Director_of_Marketing","15.0","150000.0","USA","Hispanic",0
"25.0","Female",0,"Sales_Associate","1.0","35000.0","Australia","Australian",0
"41.0","Male",1,"Financial_Manager","12.0","120000.0","Australia","White",0
"35.0","Female",3,"Marketing_Manager","8.0","80000.0","Canada","Asian",0
"23.0","Male",1,"Sales_Executive","1.0","35000.0","China","White",0
"42.0","Female",2,"Sales_Manager","13.0","130000.0","Canada","Black",0
"26.0","Male",0,"Digital_Marketing_Manager","2.0","40000.0","Canada","Asian",0
"32.0","Female",1,"Content_Marketing_Manager","7.0","90000.0","China","White",0
"27.0","Male",3,"Sales_Representative","4.0","55000.0","Canada","Black",0
"50.0","Female",2,"Product_Marketing_Manager","18.0","180000.0","UK","Welsh",1
"36.0","Male",1,"Sales_Representative","3.0","45000.0","Australia","Australian",0
"48.0","Female",3,"Director_of_Marketing","19.0","190000.0","Canada","Asian",0
"31.0","Male",0,"Sales_Associate","3.0","50000.0","Australia","White",0
"29.0","Female",1,"Financial_Manager","4.0","55000.0","USA","White",0
"45.0","Male",2,"Marketing_Manager","13.0","130000.0","USA","African",0
"25.0","Female",0,"Sales_Executive","1.0","35000.0","USA","Hispanic",0
"41.0","Male",1,"Content_Marketing_Manager","12.0","120000.0","Canada","White",0
"35.0","Female",3,"Product_Marketing_Manager","9.0","95000.0","China","Chinese",1
"23.0","Male",1,"Sales_Representative","1.0","35000.0","Australia","Asian",0
"42.0","Female",2,"Digital_Marketing_Manager","14.0","140000.0","USA","African_American",0
"26.0","Male",0,"Sales_Manager","2.0","40000.0","Australia","Australian",0
"32.0","Female",1,"Director_of_Marketing","8.0","80000.0","UK","Mixed",0
"27.0","Male",3,"Marketing_Manager","4.0","55000.0","Canada","White",0
"50.0","Female",2,"Content_Marketing_Manager","19.0","190000.0","China","Chinese",0
"36.0","Male",1,"Sales_Director","6.0","75000.0","Canada","White",0
"48.0","Female",3,"Product_Marketing_Manager","17.0","170000.0","China","Chinese",1
"31.0","Male",0,"Sales_Associate","3.0","50000.0","Australia","White",0
"29.0","Female",1,"Financial_Manager","4.0","55000.0","USA","African",0
"45.0","Male",2,"Marketing_Manager","13.0","130000.0","Australia","Australian",0
"25.0","Female",0,"Sales_Executive","1.0","35000.0","Australia","Asian",0
"41.0","Male",1,"Content_Marketing_Manager","12.0","120000.0","USA","African_American",0
"35.0","Female",3,"Product_Marketing_Manager","9.0","95000.0","USA","Hispanic",1
"23.0","Male",1,"Sales_Representative","1.0","35000.0","USA","Hispanic",0
"42.0","Female",2,"Digital_Marketing_Manager","14.0","140000.0","USA","African_American",0
"26.0","Male",0,"Sales_Manager","2.0","40000.0","UK","Welsh",0
"32.0","Female",1,"Director_of_Marketing","8.0","80000.0","China","Chinese",0
"27.0","Male",3,"Marketing_Manager","4.0","55000.0","UK","Welsh",0
"50.0","Female",2,"Content_Marketing_Manager","19.0","190000.0","USA","White",0
"36.0","Male",1,"Sales_Director","6.0","75000.0","UK","Welsh",0
"48.0","Female",3,"Product_Marketing_Manager","17.0","170000.0","Australia","Australian",1
"31.0","Male",0,"Sales_Associate","3.0","50000.0","Canada","Asian",0
"29.0","Female",1,"Financial_Manager","4.0","55000.0","China","Korean",0
"45.0","Male",2,"Marketing_Manager","13.0","130000.0","Canada","Asian",0
"25.0","Female",0,"Sales_Executive","1.0","35000.0","UK","Mixed",0
"41.0","Male",1,"Content_Marketing_Manager","12.0","120000.0","Canada","Black",0
"35.0","Female",3,"Product_Marketing_Manager","9.0","95000.0","Australia","White",1
"23.0","Male",1,"Sales_Representative","1.0","35000.0","USA","African",0
"42.0","Female",2,"Digital_Marketing_Manager","14.0","140000.0","China","White",0
"26.0","Male",0,"Sales_Manager","2.0","40000.0","China","Chinese",0
"32.0","Female",1,"Director_of_Marketing","8.0","80000.0","Canada","White",0
"27.0","Male",3,"Marketing_Manager","4.0","55000.0","Australia","White",0
"50.0","Female",2,"Content_Marketing_Manager","19.0","190000.0","Canada","White",0
"36.0","Male",1,"Sales_Director","6.0","75000.0","Australia","White",0
"48.0","Female",3,"Product_Marketing_Manager","17.0","170000.0","Canada","White",1
"31.0","Male",0,"Sales_Associate","3.0","50000.0","UK","White",0
"29.0","Female",1,"Financial_Manager","4.0","55000.0","Australia","Asian",0
"45.0","Male",2,"Marketing_Manager","13.0","130000.0","USA","White",0
"25.0","Female",0,"Sales_Executive","1.0","35000.0","UK","Mixed",0
"41.0","Male",1,"Content_Marketing_Manager","12.0","120000.0","UK","Welsh",0
"35.0","Female",3,"Product_Marketing_Manager","9.0","95000.0","China","Korean",1
"23.0","Male",1,"Sales_Representative","1.0","35000.0","UK","Mixed",0
"42.0","Female",2,"Digital_Marketing_Manager","14.0","140000.0","Australia","White",0
